"","SampleID__","Month__","Year__","Date__","FieldSampling__","Habitat__","Site__","Core__","GPS__","image_url__","DepthCode__","DepthMin__","DepthMax__","DepthAvg__","metaG_ACE__","metaG_JGI_HiSeq__","metaG_JGI_NovaSeq__","FTIR__","FTICRMS__","EEMS__","ALD.cm__","WTD.cm_neg.is.below.sfc__","T, air (C)","T, soil (C)","Weather Conditions on Day of Coring","Conductivity (uS)","Redox Potential (ORP) (uncalibrated; relative values only)","O2 (%)","pH (porewater)","pH (peat)","BulkDensity","percentWater_wt","CH4.mM__","CO2.mM__","CH4.percent","CO2.percent","d13C_CH4__","d13C_CO2__","dD_CH4__","dD_H2O","d18O_H2O","D14C_DIC","DOC.mM__","TN.mM__","Acetate.uM__","Propionate.uM__","Butyrate.uM__","Formate.uM__","Sulfate.uM__","Phosphate.uM__","Nitrate.uM__","Ammonia.uM__","Ca.uM","Mg.uM","C.percent__","N.percent__","d13C_peat__","d15N_peat__","D14C_peat__","pool.DOM","pool.dD_CH4","UpdateDate__.DepthInfo","UpdateDate__.Biogeochemistry","Notes__.DepthInfo","Notes__.Biogeochemistry"
"aa4102e2-f11f-40ca-ac17-47ec0c155cbf","201106_E1_01-04",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","1","N 68 21.2022, E 19 02.8003","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1.jpg']","S",1,4,2.5,"20110600_E1S",NA,NA,"X","X","X","Below Detection (>90)","0",25,NA,NA,NA,NA,NA,6,5.7,NA,87.5064776,0,0.462483591,NA,NA,NA,-15.52075,NA,-80.25650094,-11.02527382,NA,0.691700303,0,14.0206,NA,NA,NA,9.55,0,0.145236811,0.327107114,81.45036877,28.05922986,41.34319579,1.885003515,-26.9372272,3.0904789,NA,"False","False",20200924,20200924,"Notes: water at surface","notes_Suzanne: (note 1) Sent to PNNL; leftover peat left in original vial. This vial should get at least one more C/N replicate runs. (note 2) NOT acidified for DOC. [NO3-] is actually [NO3-]+[NO2-]."
"d28e431a-c7c3-46e2-b20b-4f49d4174e29","201106_E1_05-08",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","1","N 68 21.2022, E 19 02.8003","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1.jpg']","M",5,8,6.5,"20110600_E1M",NA,NA,"X","X","X","Below Detection (>90)","0",25,NA,NA,NA,NA,NA,6,6.2,NA,90.39704524,0.224502007,1.587737837,NA,NA,-50.89325,-14.35975,-331.9773333,-83.50889392,-11.68236712,NA,0.738045369,0,13.178,NA,NA,NA,3.45,0.6398,0.266712888,0.456006591,189.3080424,69.38371482,44.10293767,1.168644196,-25.55816538,1.501457524,NA,"False","False",20200924,20200924,"Notes: water at surface","notes_Suzanne: (note 1) NOT acidified for DOC. [NO3-] is actually [NO3-]+[NO2-]. (note 2) More peat was ground and sent to PNNL; leftover peat was marked by placing it in an EXTRA vial with a purple cap. This vial should be re-run for FT-IR and possibly C/N, since it differs from the original vial. d13C in incubations calculated as the d13C value on day 62 of the incubation."
"301b636b-6bd6-40c2-9937-b50d1e00d8b4","201106_E1_24-27",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","1","N 68 21.2022, E 19 02.8003","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1.jpg']","D",24,27,25.5,"20110600_E1D",NA,NA,"X","X","X","Below Detection (>90)","0",25,NA,NA,NA,NA,NA,6,5.7,NA,89.23788265,0.220669238,1.730193354,NA,NA,-50.92625,-15.99775,-336.2315,-81.28231118,-10.62973141,NA,0.778967076,0,9.4348,NA,NA,NA,3.6,1.0258,0.289260254,0.327107114,113.9492464,40.8349264,45.90584755,0.736601356,-24.1544468,-0.476775987,NA,"False","False",20200924,20200924,"Notes: water at surface","notes_Suzanne: (note 1) More peat was ground and sent to PNNL; leftover peat was marked by placing it in an EXTRA vial with a purple cap. This vial should be re-run for FT-IR and possibly C/N, since it differs from the original vial. (note 2) NOT acidified for DOC. [NO3-] is actually [NO3-]+[NO2-]."
"d7f2683f-328f-4ae9-a678-170ab42b2292","201106_E1_50",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","1","N 68 21.2022, E 19 02.8003","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E1(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_1.jpg']","50",NA,NA,50,NA,NA,NA,NA,"X","X","Below Detection (>90)","0",25,NA,NA,NA,NA,NA,5.7,NA,NA,NA,0.544493713,1.60988702,NA,NA,-58.19675,-9.11,-335.347,-82.39245383,-11.20022725,NA,0.796223218,0,8.2452,NA,NA,NA,1.2,0,0.190526082,0.778255284,109.8108961,37.06677089,NA,NA,NA,NA,NA,"False","False",20200924,20200924,"Notes: water at surface","notes_Suzanne: NOT acidified for DOC. [NO3-] is actually [NO3-]+[NO2-]. pH measured from vial in lab."
"2c069e8f-9a48-4291-9aa7-4a33490e1938","201106_E2_01-04",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","2","N 68 21.1975, E 19 02.8074","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_Fen2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_sectioning.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Gene_sectioning_erio_2.jpg']","S",1,4,2.5,"20110600_E2S",NA,NA,NA,NA,NA,"31","4",25,NA,NA,NA,NA,NA,6.1,NA,NA,90.18851121,0.096228105,1.067102688,NA,NA,-52.986,-16.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.15264976,1.164449313,-27.06567749,4.504219445,NA,"False","False",20200924,20200924,"Notes: 1cm compression, water 3 to 5 cm above surface (so average is 4 cm above surface) | Notes (additional): For E-2, I have a bag labelled ""E-2-D, 24-27 cm"" (actually 24-26 cm) and a separate bag labelled ""22-24 cm.""  ",NA
"8de004f0-4768-4b6c-8bd7-08a553805c54","201106_E2_05-08",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","2","N 68 21.1975, E 19 02.8074","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_Fen2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_sectioning.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Gene_sectioning_erio_2.jpg']","M",5,8,6.5,NA,NA,NA,"X",NA,NA,"31","4",25,NA,NA,NA,NA,NA,5.8,NA,NA,90.13781007,0.166033777,1.253548007,NA,NA,-55.00525,-15.3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.15244216,1.296242713,-27.11361966,3.320092592,NA,"False","False",20200924,20200924,"Notes: 1cm compression, water 3 to 5 cm above surface (so average is 4 cm above surface) | Notes (additional): For E-2, I have a bag labelled ""E-2-D, 24-27 cm"" (actually 24-26 cm) and a separate bag labelled ""22-24 cm.""  ","notes_Suzanne: d13C in incubations calculated as the d13C value on day 62 of the incubation."
"dfed1f45-b596-42a5-98d3-a8c7e9651ae1","201106_E2_24-26",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","2","N 68 21.1975, E 19 02.8074","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E2(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_Fen2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2_sectioning.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_2.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Gene_sectioning_erio_2.jpg']","D",24,26,25,"20110600_E2D",NA,NA,"X",NA,NA,"31","4",25,NA,NA,NA,NA,NA,5.6,NA,NA,89.45233266,0.535918534,2.449476087,NA,NA,-55.89075,-14.09825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.30231634,0.489909208,-24.12047718,0.914773354,NA,"False","False",20200924,20200924,"Notes: 1cm compression, water 3 to 5 cm above surface (so average is 4 cm above surface). Geochem got EXTRA material from  22-24cm | Notes (additional): For E-2, I have a bag labelled ""E-2-D, 24-27 cm"" (actually 24-26 cm) and a separate bag labelled ""22-24 cm.""  ",NA
"556d684d-3e6a-42a2-b96d-a017e3842788","201106_E3_01-04",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","3","N 68 21.1983, E 19 02.7986","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E3.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_3.jpg']","S",1,4,2.5,"20110600_E3S",NA,NA,NA,NA,NA,"27","4.5",25,NA,NA,NA,NA,NA,5.6,NA,NA,87.28054275,0.541786673,2.644618926,NA,NA,-58.98525,-8.77275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.24363464,2.300439703,-27.13057798,4.011194216,NA,"False","False",20200924,20200924,"Notes: Initially, WTD was recorded as -4.5cm while ALD was recorded as 29.5cm below water table. However, when corrected then to be relative to peat surface, that makes ALD shorter than the photo of the core, and above our recorded deep soil sampling depth.  | Notes (additional): Therefore, we have inferred that the ALD was mis-recorded initially and based on our interpretation of the photo, have here revised ALD to 27cm. See email stream from August 2011 with subject keywords ""porewater samples"" for full chain of discussion. For E-3, I just have ""E-3-D, 24-27 cm"" (actually 24-26 cm), with nothing from 22-24 cm.",NA
"46718bb6-23f8-4690-9415-6c245dfc64c5","201106_E3_05-08",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","3","N 68 21.1983, E 19 02.7986","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E3.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_3.jpg']","M",5,8,6.5,"20110600_E3M",NA,NA,"X",NA,NA,"27","4.5",25,NA,NA,NA,NA,NA,5.7,NA,NA,87.7583932,0.666842048,2.81880179,NA,NA,-60.03325,-8.20075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.70696698,1.206689082,-26.24066084,1.432656828,NA,"False","False",20200924,20200924,"Notes: Initially, WTD was recorded as -4.5cm while ALD was recorded as 29.5cm below water table. However, when corrected then to be relative to peat surface, that makes ALD shorter than the photo of the core, and above our recorded deep soil sampling depth.  | Notes (additional): Therefore, we have inferred that the ALD was mis-recorded initially and based on our interpretation of the photo, have here revised ALD to 27cm. See email stream from August 2011 with subject keywords ""porewater samples"" for full chain of discussion. For E-3, I just have ""E-3-D, 24-27 cm"" (actually 24-26 cm), with nothing from 22-24 cm.","notes_Suzanne: d13C in incubations calculated as the d13C value on day 62 of the incubation."
"84659213-352b-443e-9de8-228461e4402a","201106_E3_24-26",6,2011,"2011-06-15","2011-06","Fen","Eriophorum Autochamber Site","3","N 68 21.1983, E 19 02.7986","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_E3.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/erio_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Eriophorum_3.jpg']","D",24,26,25,"20110600_E3D",NA,NA,"X",NA,NA,"27","4.5",25,NA,NA,NA,NA,NA,5.7,NA,NA,88.14559272,0.749121559,2.328182134,NA,NA,-60.95875,-7.3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.80553937,0.889464904,-24.47471752,1.029564621,NA,"False","False",20200924,20200924,"Notes: Initially, WTD was recorded as -4.5cm while ALD was recorded as 29.5cm below water table. However, when corrected then to be relative to peat surface, that makes ALD shorter than the photo of the core, and above our recorded deep soil sampling depth.  | Notes (additional): Therefore, we have inferred that the ALD was mis-recorded initially and based on our interpretation of the photo, have here revised ALD to 27cm. See email stream from August 2011 with subject keywords ""porewater samples"" for full chain of discussion. For E-3, I just have ""E-3-D, 24-27 cm"" (actually 24-26 cm), with nothing from 22-24 cm.",NA
"f80a363f-a4af-4ed0-83cc-cc84baf93d87","201106_P1_01-04",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","1","N 68 21.2075, E 19 02.8289","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P1.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_1.jpg']","S",1,4,2.5,NA,NA,NA,NA,NA,NA,"28","Not Detected",18,NA,NA,NA,NA,NA,NA,4.1,NA,73.09061324,NA,NA,0,0.047449749,NA,-8.97175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2964029,0.782413238,-27.22761722,-0.896377759,NA,NA,NA,20200924,20200924,NA,NA
"27e76263-215a-4207-8230-06ba9e7de056","201106_P1_12-15",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","1","N 68 21.2075, E 19 02.8289","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P1.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_1.jpg']","M",12,15,13.5,"20110600_P1M",NA,NA,NA,NA,NA,"28","Not Detected",18,NA,NA,NA,NA,NA,NA,3.9,NA,58.20777161,NA,NA,0,0.155128134,NA,-17.88975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.25826632,0.641092328,-27.42829061,1.550540375,NA,NA,NA,20200924,20200924,NA,NA
"ed46f7af-dbe2-4f8e-bc43-1b0e3538700c","201106_P1_24-26",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","1","N 68 21.2075, E 19 02.8289","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P1.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_1.jpg']","D",24,26,25,"20110600_P1D",NA,NA,NA,NA,NA,"28","Not Detected",18,NA,NA,NA,NA,NA,NA,4.7,NA,54.25483077,NA,NA,0,0.114016437,NA,-16.21775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.70220828,0.954706924,-27.98791498,0.795076476,NA,NA,NA,20200924,20200924,NA,NA
"1b1ddc8a-8663-4928-8c59-49ba35573f34","201106_P2_01-04",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","2","N 68 21.2088, E 19 02.8372","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2.jpg']","S",1,4,2.5,"20110600_P2S",NA,NA,NA,NA,NA,"24.6","Not Detected",18,NA,NA,NA,NA,NA,NA,3.9,NA,69.94721303,NA,NA,0,0.065641675,NA,-13.02375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.32055119,1.180900115,-27.719644,0.6303652,NA,NA,NA,20200924,20200924,"Notes: 2cm core compression",NA
"b531234e-decd-4fbf-a2ac-6d0e987a29e7","201106_P2_11-13",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","2","N 68 21.2088, E 19 02.8372","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2.jpg']","M",11,13,12,NA,NA,NA,"X",NA,NA,"24.6","Not Detected",18,NA,NA,NA,NA,NA,NA,3.9,NA,72.92586391,NA,NA,0,0.100312539,NA,-15.31925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.68497582,0.724646277,-26.19033366,1.16986506,NA,NA,NA,20200924,20200924,"Notes: 2cm core compression",NA
"7c75d2e7-228e-421c-9afd-4d7b007a4302","201106_P2_21-23",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","2","N 68 21.2088, E 19 02.8372","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P2.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_2_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2_(1).jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_2.jpg']","D",21,23,22,NA,NA,NA,"X",NA,NA,"24.6","Not Detected",18,NA,NA,NA,NA,NA,NA,3.6,NA,75.52837485,NA,NA,0,0.115249788,NA,-15.96725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.00525213,0.696860208,-25.24282272,1.695650711,NA,NA,NA,20200924,20200924,"Notes: 2cm core compression",NA
"f1bfd6ec-da9d-4ddc-8bb1-da068eb92783","201106_P3_01-04",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","3","N 68 21.2074, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_sectioned.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3_-_sectioned.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3.jpg']","S",1,4,2.5,"20110600_P3S",NA,NA,"X",NA,NA,"29.5","Not Detected",18,NA,NA,NA,NA,NA,NA,4.2,NA,80.69391403,NA,NA,0,0.072082507,NA,-13.27275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.47093117,0.301862032,-26.50123609,-1.302562245,NA,NA,NA,20200924,20200924,"Notes: lots of surface vegetation",NA
"1c699d5b-cd71-4d99-a897-1ea8bdf789ae","201106_P3_12-15",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","3","N 68 21.2074, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_sectioned.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3_-_sectioned.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3.jpg']","M",12,15,13.5,NA,NA,NA,"X",NA,NA,"29.5","Not Detected",18,NA,NA,NA,NA,NA,NA,3.8,NA,77.75357267,NA,NA,0,0.145349263,NA,-17.433875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.35963299,0.430039813,-25.34732652,-0.480658583,NA,NA,NA,20200924,20200924,"Notes: coherant core with good integrity",NA
"fe6e7bc0-3af1-422e-9dc1-724bd93a8f90","201106_P3_23-26",6,2011,"2011-06-15","2011-06","Palsa","Palsa Autochamber Site","3","N 68 21.2074, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(a).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_P3(b).JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/palsa_3_sectioned.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3_-_sectioned.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Palsa_3.jpg']","D",23,26,24.5,NA,NA,NA,"X",NA,NA,"29.5","Not Detected",18,NA,NA,NA,NA,NA,NA,4,NA,77.33852645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.30517974,0.666744048,-25.42438313,1.564276082,NA,NA,NA,20200924,20200924,NA,NA
"38c42e8d-b72c-4e84-83be-e56eba1b31ea","201106_S1_01-04",6,2011,"2011-06-15","2011-06","Bog","Sphagnum Autochamber Site","1","N 68 21.1982, E 19 02.8498","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_S1.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/sphagnum_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Sphagnum_1.jpg']","S",1,4,2.5,"20110600_S1S",NA,NA,"X",NA,NA,"30.5","-12",21,NA,NA,NA,NA,NA,NA,4.2,NA,92.63688836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.88086277,0.438370132,-25.6588312,-1.2500723,NA,NA,NA,20200924,20200924,NA,NA
"34c18476-c505-4c29-aa65-ba23959b9670","201106_S1_12-15",6,2011,"2011-06-15","2011-06","Bog","Sphagnum Autochamber Site","1","N 68 21.1982, E 19 02.8498","['https://isogenie-db.asc.ohio-state.edu/images/raw/Jeffrey_Chanton/2011/Jeff_201106_core_S1.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/sphagnum_1_jun2011.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Virginia_Rich/2011/Sphagnum_1.jpg']","M",12,15,13.5,"20110600_S1M",NA,NA,"X",NA,NA,"30.5","-12",21,NA,NA,NA,NA,NA,4.2,4.2,NA,88.43377118,0.132139587,3.653508394,NA,NA,-58.69125,-13.02925,-319.277,-84.06079778,-11.48256759,NA,4.861240453,0.080946042,9.6583,NA,NA,NA,3,0.5576,0.393104513,0.9716045,90.08840087,17.01680871,45.52543232,0.642335068,-25.0734604,-0.12261175,NA,"True","True",20200924,20200924,NA,"notes_Suzanne: (note 1) NOT acidified for DOC. [NO3-] is actually [NO3-]+[NO2-]. (note 2) d13C in incubations calculated as the d13C value on day 62 of the incubation."
